"","FECHA","HORA","PM25","CO","T","HR","VV","DV"
"54542","15-08-2014",1400,39,0.6807,23.35,17.92,2.043,235.6
"54543","15-08-2014",1500,40,0.689,24.02,16.08,1.578,231.5
"54544","15-08-2014",1600,62,0.8393,22.96,25.25,1.895,245.1
"54545","15-08-2014",1700,51,0.7475,21.15,27.33,1.443,260.4
"54546","15-08-2014",1800,47,0.9729,17.67,36.42,1.011,50.94
"54547","15-08-2014",1900,61,1.165,15.37,44.58,1.699,64.73
"54548","15-08-2014",2000,55,1.157,13.99,45.58,2.109,54.74
"54549","15-08-2014",2100,50,0.9479,13.04,45.33,2.149,79.53
"54550","15-08-2014",2200,43,0.8811,12.14,46.83,2.407,71.87
"54551","15-08-2014",2300,36,0.7224,11.95,45.75,2.447,74.17
"54552","15-08-2014",0,27,0.6222,10.87,47.67,1.614,74.69
"54553","16-08-2014",100,21,0.5805,10.47,48.08,2.096,70.32
"54554","16-08-2014",200,18,0.4218,10.14,48.67,2.3,57.7
"54555","16-08-2014",300,14,0.4747,9.467,50.08,0.9348,72.08
"54556","16-08-2014",400,18,0.4413,9.75,50.17,1.048,56.1
"54557","16-08-2014",500,22,0.3717,9.975,49.17,2.066,63.15
"54558","16-08-2014",600,12,0.2966,10.27,45,1.884,73.14
"54559","16-08-2014",700,10,0.3467,9.775,46.5,1.458,56.55
"54560","16-08-2014",800,12,0.4719,11.44,42.75,1.293,53.4
"54561","16-08-2014",900,18,0.4803,14.24,37.75,1.9,66.1
"54562","16-08-2014",1000,18,0.4469,16.8,33.25,1.015,59.72
"54563","16-08-2014",1100,16,0.3968,21,23,0.7543,256.5
"54564","16-08-2014",1200,21,0.4051,23.17,17,1.614,255.1
"54565","16-08-2014",1300,19,0.5554,25.76,16.17,1.317,257
"54566","16-08-2014",1400,43,0.6807,24.92,18.67,1.62,234.3
"54567","16-08-2014",1500,32,0.6222,26.41,16.33,0.4867,293.3
"54568","16-08-2014",1600,47,0.664,26.15,16.5,1.47,241.8
"54569","16-08-2014",1700,42,0.689,24.45,22.17,0.6099,314.3
"54570","16-08-2014",1800,48,0.9395,20.43,31.75,1.372,54.63
"54571","16-08-2014",1900,41,0.8644,18.05,36.33,2.146,59.99
"54572","16-08-2014",2000,25,0.6723,16.52,36.17,1.799,63.24
"54573","16-08-2014",2100,27,0.6473,15.44,37.92,2.035,74.17
"54574","16-08-2014",2200,18,0.5304,14.7,37.75,1.931,73.77
"54575","16-08-2014",2300,23,0.6055,13.52,40.25,2.094,62.23
"54576","16-08-2014",0,11,0.3884,13.24,39.83,2.57,71.23
"54577","17-08-2014",100,9,0.2398,12.76,40.42,1.716,69.68
"54578","17-08-2014",200,7,0.1939,12.69,39.67,2.425,69.9
"54579","17-08-2014",300,5,0.1263,13.05,36.75,2.356,74.55
"54580","17-08-2014",400,4,0.1066,12.61,37.33,2.422,68.6
"54581","17-08-2014",500,4,0.1,13.07,33.67,1.927,92.88
"54582","17-08-2014",600,5,0.1,12.45,35.25,2.054,75.28
"54583","17-08-2014",700,1,0.1133,12.7,34.08,2.198,86.53
"54584","17-08-2014",800,1,0.1123,14.99,29.58,2.123,79.15
"54585","17-08-2014",900,5,0.1438,19.22,25.17,1.416,66.42
"54586","17-08-2014",1000,6,0.1197,23.83,16.75,0.7223,285.7
"54587","17-08-2014",1100,2,0.1463,24.52,17.58,1.917,275.4
"54588","17-08-2014",1200,16,0.2298,25.74,15,1.945,236.7
"54589","17-08-2014",1300,18,0.2381,27.39,13,1.608,240.3
"54590","17-08-2014",1400,17,0.2548,28.39,10.83,1.137,261.9
"54591","17-08-2014",1500,14,0.188,29.28,8.583,1.147,249.6
"54592","17-08-2014",1600,26,0.33,28.72,10.33,1.515,238.2
"54593","17-08-2014",1700,8,0.188,26.91,11.58,0.9813,225.6
"54594","17-08-2014",1800,10,0.4636,22.33,21.58,1.312,42.72
"54595","17-08-2014",1900,19,0.5972,19.88,28,2.021,49.55
"54596","17-08-2014",2000,24,0.5471,18.01,30.83,2.13,48.96
"54597","17-08-2014",2100,12,0.4803,17.38,31.83,2.498,50.44
"54598","17-08-2014",2200,14,0.4636,16.32,34.08,2.659,55.18
"54599","17-08-2014",2300,10,0.3049,15.69,34,2.709,55.23
"54600","17-08-2014",0,15,0.2381,15.17,34.17,2.246,51.6
"54601","18-08-2014",100,13,0.1496,14.47,36.17,2.675,59.8
"54602","18-08-2014",200,9,0.1296,13.34,37.83,2.331,58.59
"54603","18-08-2014",300,5,0.1263,13.18,37.67,2.865,60.67
"54604","18-08-2014",400,3,0.1066,13.29,35.92,2.702,56.74
"54605","18-08-2014",500,3,0.1074,13.57,32.75,2.436,53.02
"54606","18-08-2014",600,6,0.2298,12.35,37.83,1.999,63.59
"54607","18-08-2014",700,9,0.522,12.01,38.42,2.613,62.26
"54608","18-08-2014",800,11,0.7224,14.72,30.75,2.524,53.85
"54609","18-08-2014",900,14,0.6306,20.83,19,0.5621,28.38
"54610","18-08-2014",1000,11,0.3801,25.64,12,0.3465,330.4
"54611","18-08-2014",1100,7,0.3216,26.83,11.33,1.305,249.1
"54612","18-08-2014",1200,11,0.4302,27.74,12.17,1.633,238.9
"54613","18-08-2014",1300,20,0.6473,28.35,13.5,1.593,244.9
"54614","18-08-2014",1400,23,0.5638,29.65,10.67,1.502,244.6
"54615","18-08-2014",1500,34,0.7809,29.5,11.25,1.634,241.5
"54616","18-08-2014",1600,32,0.5721,28.77,14.27,1.437,237.7
"54617","18-08-2014",1700,25,0.4636,26.43,21.17,1.015,230.9
"54618","18-08-2014",1800,26,0.5888,22.02,34.58,0.37,62.55
"54619","18-08-2014",1900,31,1.015,19.07,39.5,0.8086,64.8
"54620","18-08-2014",2000,36,0.9562,17.17,44.33,1.729,55.79
"54621","18-08-2014",2100,31,0.8059,16.09,45.58,1.377,68
"54622","18-08-2014",2200,29,0.7642,14.57,49.75,1.577,55.88
"54623","18-08-2014",2300,28,0.7057,13.67,53.33,1.592,58.02
"54624","18-08-2014",0,20,0.522,12.67,55.33,1.298,78.59
"54625","19-08-2014",100,21,0.32,11.68,59.75,1.84,71.42
"54626","19-08-2014",200,22,0.1797,11.27,58.42,1.561,66.17
"54627","19-08-2014",300,12,0.1407,10.05,63.75,1.112,83.41
"54628","19-08-2014",400,18,0.1741,8.9,67.58,0.6651,76.65
"54629","19-08-2014",500,16,0.1546,7.975,71.67,0.728,71.88
"54630","19-08-2014",600,17,0.2381,7.225,77.17,0.2306,202.2
"54631","19-08-2014",700,22,0.3801,6.883,88.5,1.139,83.17
"54632","19-08-2014",800,28,0.8226,8.55,87.92,0.8383,249.4
"54633","19-08-2014",900,34,0.8143,10.47,81.83,1.37,239.7
"54634","19-08-2014",1000,41,0.8143,12.57,73.92,2.024,241.6
"54635","19-08-2014",1100,51,0.7725,13.05,73.33,2.178,252.2
"54636","19-08-2014",1200,51,0.7725,13.96,69.08,2.078,232.7
"54637","19-08-2014",1300,57,0.7892,14.95,65.67,2,247.3
"54638","19-08-2014",1400,59,0.7057,15.31,64.67,2.356,254.4
"54639","19-08-2014",1500,49,0.5304,14.1,68.67,2.329,243.4
"54640","19-08-2014",1600,47,0.4135,13.29,71.25,1.967,224.2
"54641","19-08-2014",1700,42,0.2966,11.07,81.17,1.569,213
"54642","19-08-2014",1800,38,0.3133,10.23,86.5,0.9589,210
"54643","19-08-2014",1900,44,0.33,10.2,87.67,0.7732,223.7
"54644","19-08-2014",2000,40,0.4302,10.18,74,0.7405,317.5
"54645","19-08-2014",2100,43,0.4469,10.02,54.58,1.069,307.3
"54646","19-08-2014",2200,42,0.4385,9.625,90.58,1.127,296
"54647","19-08-2014",2300,46,0.4469,9.475,69.33,0.8303,336.5
"54648","19-08-2014",0,43,0.4302,8.925,71.25,0.7267,348.5
"54649","20-08-2014",100,42,0.5003,8.842,78.58,0.6165,22.3
"54650","20-08-2014",200,45,0.5638,8.842,55.83,1.011,43.91
"54651","20-08-2014",300,43,0.5304,8.233,92.08,1.22,9.686
"54652","20-08-2014",400,34,0.5081,7.808,92.92,0.8823,46.89
"54653","20-08-2014",500,35,0.4719,7.525,78.67,1.061,63.99
"54654","20-08-2014",600,31,0.4469,6.708,53.08,1.47,70.9
"54655","20-08-2014",700,25,0.5721,5.983,94.42,1.223,65.07
"54656","20-08-2014",800,31,0.7892,7.333,93.17,0.2958,66.85
"54657","20-08-2014",900,32,0.7976,11.21,74,1.272,40.24
"54658","20-08-2014",1000,54,0.9395,13.88,64,1.284,230
"54659","20-08-2014",1100,63,0.9562,15.73,58.67,1.714,230.2
"54660","20-08-2014",1200,65,0.9312,16.3,58.5,2.22,234.1
"54661","20-08-2014",1300,83,0.8143,17.1,56.67,2.215,229.1
"54662","20-08-2014",1400,81,0.6807,16.88,58.83,2.109,232.9
"54663","20-08-2014",1500,69,0.5721,16.72,59.42,1.985,234.6
"54664","20-08-2014",1600,69,0.497,15.77,61.83,2.042,227.8
"54665","20-08-2014",1700,55,0.4469,13.66,69,1.221,220.8
"54666","20-08-2014",1800,57,0.5304,11.75,76.33,0.9327,198.2
"54667","20-08-2014",1900,44,0.5721,10.27,82.42,1.151,210
"54668","20-08-2014",2000,36,0.6222,9.217,87.08,0.4369,184
"54669","20-08-2014",2100,38,0.6306,8.733,89.58,0.2276,95.26
"54670","20-08-2014",2200,38,0.7308,8.775,91,0.3366,194.2
"54671","20-08-2014",2300,48,0.6556,8.817,90.08,0.3491,23.38
"54672","20-08-2014",0,52,0.689,8.808,56.25,0.7221,341.8
"54673","21-08-2014",100,51,0.4903,8.475,77.08,1.486,21.26
"54674","21-08-2014",200,43,0.3634,7.942,93,1.668,53.55
"54675","21-08-2014",300,38,0.6306,7.517,68.5,0.2537,179.7
"54676","21-08-2014",400,32,0.7531,7.217,93.83,0.2853,99.92
"54677","21-08-2014",500,31,0.4803,7.233,94.83,0.6275,129
"54678","21-08-2014",600,31,0.4302,7.3,95.75,1.129,197.9
"54679","21-08-2014",700,36,0.8811,7.642,70.58,0.6515,94.69
"54680","21-08-2014",800,39,0.4803,7.667,78.5,1.102,36.21
"54681","21-08-2014",900,52,0.5137,8.858,91.58,0.8387,258.6
"54682","21-08-2014",1000,52,0.4719,12.17,72.58,1.05,35.63
"54683","21-08-2014",1100,57,0.5888,14.65,61,2.227,220.4
"54684","21-08-2014",1200,66,0.5471,14.74,63.58,1.953,227.5
"54685","21-08-2014",1300,72,0.5137,15.35,62.58,2.059,232.2
"54686","21-08-2014",1400,84,0.5137,16.12,59.83,1.659,243.2
"54687","21-08-2014",1500,72,0.3634,17.06,50.5,1.496,239.3
"54688","21-08-2014",1600,62,0.3133,17.58,44.83,0.8661,234.2
"54689","21-08-2014",1700,67,0.4803,16.84,47.92,0.941,285.5
"54690","21-08-2014",1800,51,0.522,14.27,58.33,1.08,246.4
"54691","21-08-2014",1900,49,0.6723,12.04,68,0.523,76.78
"54692","21-08-2014",2000,57,0.998,10.42,73.92,0.8494,67.13
"54693","21-08-2014",2100,56,0.831,9.708,72.5,1.079,78.43
"54694","21-08-2014",2200,48,0.7892,8.958,73.08,1.601,69.23
"54695","21-08-2014",2300,39,0.5137,9.192,67.33,2.553,64.67
"54696","21-08-2014",0,34,0.2381,9.275,62.92,2.723,69.27
"54697","22-08-2014",100,26,0.2098,9.058,61.92,2.182,67.77
"54698","22-08-2014",200,23,0.2715,8.067,65.33,1.384,58.23
"54699","22-08-2014",300,17,0.2075,8.267,60.75,1.497,62.56
"54700","22-08-2014",400,19,0.1519,7.958,59.5,1.447,69.33
"54701","22-08-2014",500,7,0.1379,7.8,58.83,1.654,60.35
"54702","22-08-2014",600,9,0.2131,7.758,57.42,1.356,65.93
"54703","22-08-2014",700,12,0.7475,7.5,59.5,0.6497,160.5
"54704","22-08-2014",800,27,1.048,10.47,53.67,0.7828,49.11
"54705","22-08-2014",900,30,0.6556,13,49.25,0.4543,58.92
"54706","22-08-2014",1000,64,1.566,13.25,60.83,1.838,232.2
"54707","22-08-2014",1100,80,1.282,15.12,55.5,1.732,233.2
"54708","22-08-2014",1200,68,0.6974,16.27,52.08,2.31,229
"54709","22-08-2014",1300,72,0.6473,15.42,59.33,2.713,229.8
"54710","22-08-2014",1400,41,0.3049,12.86,67.5,2.344,233.2
"54711","22-08-2014",1500,35,0.1797,11.45,69.67,2.445,234.2
"54712","22-08-2014",1600,28,0.1997,10.27,72.25,2.514,235.4
"54713","22-08-2014",1700,28,0.1296,9.008,77.67,1.53,215.9
"54714","22-08-2014",1800,31,0.1546,8.425,80.5,1.333,218.6
"54715","22-08-2014",1900,22,0.2298,8.15,81.83,1.417,215.2
"54716","22-08-2014",2000,22,0.2298,7.992,94.08,1.068,212
"54717","22-08-2014",2100,28,0.2548,7.942,83.42,0.3095,164.7
"54718","22-08-2014",2200,30,0.33,8.1,89,0.6921,218.8
"54719","22-08-2014",2300,26,0.3884,7.958,80.67,0.4876,199.2
"54720","22-08-2014",0,28,0.4302,7.658,88.75,0.5801,241.6
"54721","23-08-2014",100,29,0.3901,7.417,91.75,0.8421,209.4
"54722","23-08-2014",200,27,0.3467,7.458,93,0.4724,49.69
"54723","23-08-2014",300,19,0.1741,7.625,73.92,1.387,60.81
"54724","23-08-2014",400,6,0.1296,8,88.17,1.269,25.67
"54725","23-08-2014",500,5,0.1714,7.917,86.42,0.541,346.2
"54726","23-08-2014",600,23,0.3467,7.625,89.08,0.7223,241
"54727","23-08-2014",700,27,0.4385,7.392,90.67,0.5022,209
"54728","23-08-2014",800,31,0.4302,7.683,91.33,0.7512,239.9
"54729","23-08-2014",900,28,0.4218,8.442,88,1.43,249.5
"54730","23-08-2014",1000,24,0.3634,9.5,80.08,1.826,234.2
"54731","23-08-2014",1100,19,0.2548,9.808,76,1.972,232.3
"54732","23-08-2014",1200,17,0.2214,9.558,77.25,1.706,235.6
"54733","23-08-2014",1300,12,0.2465,9.025,83.75,1.822,255.3
"54734","23-08-2014",1400,7,0.1939,7.95,90.5,1.346,202.4
"54735","23-08-2014",1500,7,0.1281,7.883,85.25,0.6168,197
"54736","23-08-2014",1600,3,0.1256,8.025,82.42,0.1714,225.3
"54737","23-08-2014",1700,1,0.1074,7.25,81.5,0.4056,77.54
"54738","23-08-2014",1800,1,0.1256,6.9,86.5,0.5182,96.55
"54739","23-08-2014",1900,1,0.1,6.483,85.67,0.8265,92.61
"54740","23-08-2014",2000,1,0.1973,6.517,86.44,0.8099,44.51
"54741","23-08-2014",2100,7,0.2465,6.492,88.17,0.5836,278
"54742","23-08-2014",2200,4,0.2047,5.808,91.42,1.338,227
"54743","23-08-2014",2300,1,0.129,3.833,91.75,0.622,172.6
"54744","23-08-2014",0,1,0.1173,2.5,91.58,2.106,54.27
"54745","24-08-2014",100,2,0.1,3.783,88.58,2.951,79.08
"54746","24-08-2014",200,1,0.1025,3.883,87.83,1.599,33.35
"54747","24-08-2014",300,18,0.1132,3.475,89.75,1.633,53.93
"54748","24-08-2014",400,2,0.1,3.65,65.92,1.498,32.09
"54749","24-08-2014",500,1,0.1,3.958,88.08,1.643,45.65
"54750","24-08-2014",600,1,0.1,4.083,88,1.446,37.37
"54751","24-08-2014",700,1,0.1,4.45,84.1,1.563,58.35
"54752","24-08-2014",800,1,0.1049,5.083,80.75,1.098,44.69
"54753","24-08-2014",900,1,0.1,6.292,76.58,0.8218,28.37
"54754","24-08-2014",1000,1,0.1,7.858,65.42,0.9168,16.72
"54755","24-08-2014",1100,1,0.1,9.2,57.17,0.354,317.7
"54756","24-08-2014",1200,1,0.1,8.942,62.42,1.278,222
"54757","24-08-2014",1300,2,0.1,9.425,56.08,1.375,230.2
"54758","24-08-2014",1400,4,0.1207,7.467,66,0.5268,130.4
"54759","24-08-2014",1500,4,0.1,6.575,76.42,0.2966,249.2
"54760","24-08-2014",1600,2,0.1182,7.2,77.92,0.4789,295.8
"54761","24-08-2014",1700,3,0.1025,8.092,70.42,0.684,21.69
"54762","24-08-2014",1800,8,0.188,7.558,71,0.933,44.44
"54763","24-08-2014",1900,7,0.1831,7.058,68.5,1.502,36.84
"54764","24-08-2014",2000,11,0.3634,5.742,78.33,1.237,47.47
"54765","24-08-2014",2100,11,0.3968,4.725,82.67,1.303,57.22
"54766","24-08-2014",2200,6,0.2214,4.233,81.42,1.527,47
"54767","24-08-2014",2300,3,0.1197,4.675,74.58,1.653,47.55
"54768","24-08-2014",0,3,0.2131,3.408,79.25,1.318,76.32
"54769","25-08-2014",100,2,0.1467,3.05,80,1.496,76.8
"54770","25-08-2014",200,6,0.1197,2.55,81.58,1.462,67.41
"54771","25-08-2014",300,2,0.1,2.942,75.25,1.787,50.03
"54772","25-08-2014",400,1,0.1832,2.308,75.42,1.029,84.19
"54773","25-08-2014",500,1,0.1782,1.833,76.83,1.06,86.56
"54774","25-08-2014",600,1,0.1448,1.167,80,1.096,82.87
"54775","25-08-2014",700,5,0.4552,1.583,77.08,1.888,88.54
"54776","25-08-2014",800,7,0.5137,4.958,59.42,1.343,80.4
"54777","25-08-2014",900,6,0.1939,8.392,46.33,1.291,221.4
"54778","25-08-2014",1000,4,0.1964,10.07,44.42,0.8715,250.2
"54779","25-08-2014",1100,4,0.2465,12.14,39.25,1.404,238.7
"54780","25-08-2014",1200,7,0.4552,13.43,36.67,1.458,248.9
"54781","25-08-2014",1300,11,0.5387,14.75,37.5,1.397,253.1
"54782","25-08-2014",1400,13,0.3968,15.77,33,1.661,238.2
"54783","25-08-2014",1500,20,0.2799,16.43,29.58,1.535,244.7
"54784","25-08-2014",1600,12,0.2715,16.64,28,1.286,232.3
"54785","25-08-2014",1700,19,0.3717,16.45,29,0.6439,233.1
"54786","25-08-2014",1800,23,0.5805,12.8,41,0.2866,46.84
"54787","25-08-2014",1900,23,0.7558,10.64,51.25,1.532,28.34
"54788","25-08-2014",2000,18,0.4636,9.675,50.17,1.937,35.32
"54789","25-08-2014",2100,18,0.5554,8.242,55.08,1.533,66.95
"54790","25-08-2014",2200,13,0.5137,7.408,55,1.827,66.12
"54791","25-08-2014",2300,13,0.3049,7.033,51.25,2.13,76.6
"54792","25-08-2014",0,9,0.1964,6.825,49,2.211,97
"54793","26-08-2014",100,5,0.1779,7.258,43.75,1.828,99.61
"54794","26-08-2014",200,1,0.1133,6.567,44.75,1.634,85.84
"54795","26-08-2014",300,1,0.1,7.55,37.92,1.522,61.72
"54796","26-08-2014",400,1,0.1,8.692,32.08,1.598,61.85
"54797","26-08-2014",500,1,0.1108,7.567,35.33,1.501,63.23
"54798","26-08-2014",600,1,0.1,7.683,34.92,1.785,69.49
"54799","26-08-2014",700,1,0.189,8.025,33.58,1.586,69.61
"54800","26-08-2014",800,3,0.3216,11.52,27.08,1.589,79.85
"54801","26-08-2014",900,5,0.2082,16.26,19.42,0.7792,67.05
"54802","26-08-2014",1000,5,0.2131,19.25,14.42,0.9389,259.3
"54803","26-08-2014",1100,3,0.1157,20.66,9.917,1.635,242.8
"54804","26-08-2014",1200,14,0.3383,21.02,14.33,1.835,238.4
"54805","26-08-2014",1300,23,0.5721,21.76,14.25,1.643,215.9
"54806","26-08-2014",1400,28,0.3133,21.92,14.17,1.681,214
"54807","26-08-2014",1500,11,0.1049,21.35,14.33,2.097,243.8
"54808","26-08-2014",1600,12,0.1247,20.98,21.33,1.859,222.6
"54809","26-08-2014",1700,20,0.1355,18.65,33.17,1.722,233.4
"54810","26-08-2014",1800,14,0.3049,15.64,44.33,0.7869,183.7
"54811","26-08-2014",1900,22,0.6389,13.21,54.08,0.7371,40.62
"54812","26-08-2014",2000,25,0.7391,11.67,59.42,0.7043,90.39
"54813","26-08-2014",2100,27,0.7141,10.05,66,0.7556,57.04
"54814","26-08-2014",2200,30,0.7391,9.575,69.25,1.222,60.56
"54815","26-08-2014",2300,22,0.7809,8.55,74.5,0.4153,59.54
"54816","26-08-2014",0,25,0.7308,8.183,76.83,1.016,78.16
"54817","27-08-2014",100,21,0.6406,7.992,81.92,0.8152,219.1
"54818","27-08-2014",200,26,0.4302,7.758,90,1.033,209.6
"54819","27-08-2014",300,33,0.2298,7.175,93.08,1.281,195.4
"54820","27-08-2014",400,18,0.1853,6.717,95.08,0.6268,183.1
"54821","27-08-2014",500,18,0.3383,6.875,96,0.105,25.07
"54822","27-08-2014",600,23,0.3467,7.025,71.75,0.03337,264.7
"54823","27-08-2014",700,24,0.3383,7.167,70.25,0.8582,224.8
"54824","27-08-2014",800,21,0.4135,7.225,68.75,0.2988,225.4
"54825","27-08-2014",900,29,0.4469,7.35,92,0.9816,268.2
"54826","27-08-2014",1000,26,0.4218,7.75,94.82,0.7352,271.3
"54827","27-08-2014",1100,29,0.5387,7.917,93.5,1.241,301.3
"54828","27-08-2014",1200,28,0.5972,8.5,91,1.018,260.1
"54829","27-08-2014",1300,38,0.6389,8.717,89.33,1.626,268.8
"54830","27-08-2014",1400,44,0.5972,8.567,89.8,1.645,283
"54831","27-08-2014",1500,36,0.6222,8.983,87.33,1.238,241.5
"54832","27-08-2014",1600,34,0.5638,9.617,82,0.5015,178.7
"54833","27-08-2014",1700,36,0.5554,9.6,78.42,0.05434,263.1
"54834","27-08-2014",1800,33,1.132,8.608,81.58,0.3156,183.8
"54835","27-08-2014",1900,45,1.449,8.233,85.58,0.5316,56.31
"54836","27-08-2014",2000,52,1.332,7.833,86.55,0.8202,59.42
"54837","27-08-2014",2100,43,1.198,6.533,89.08,0.9173,57.81
"54838","27-08-2014",2200,37,1.023,6.125,90.25,0.8169,62.25
"54839","27-08-2014",2300,39,1.048,5.808,84.17,1.356,59.88
"54840","27-08-2014",0,29,0.8477,5.85,89.33,1.687,75.21
"54841","28-08-2014",100,24,0.7909,5.975,87.25,0.6252,78.92
"54842","28-08-2014",200,24,0.5805,5.883,87.5,1.228,58.79
"54843","28-08-2014",300,22,0.6417,6.042,86.33,1.507,69.76
"54844","28-08-2014",400,15,0.2855,6.342,84.58,2.002,62.25
"54845","28-08-2014",500,6,0.189,8.425,68.42,0.9905,98.44
"54846","28-08-2014",600,18,0.2465,8.608,69.08,0.3124,317.4
"54847","28-08-2014",700,12,0.3884,9.408,58.92,2.113,56.47
"54848","28-08-2014",800,22,0.6556,9.767,61.58,0.4018,29.59
"54849","28-08-2014",900,12,0.3535,15.16,33.08,1.638,25.88
"54850","28-08-2014",1000,6,0.1,18.78,23.17,2.834,48.96
"54851","28-08-2014",1100,1,0.1,19.46,23.25,1.843,90.55
"54852","28-08-2014",1200,22,0.5697,19.26,32.75,1.581,252.6
"54853","28-08-2014",1300,39,0.8393,17.9,39.33,1.994,247.4
"54854","28-08-2014",1400,49,0.8226,18.15,41.83,1.37,229.9
"54855","28-08-2014",1500,34,0.4636,16.71,48.75,1.493,223.8
"54856","28-08-2014",1600,40,0.3884,16.12,51.75,1.294,207.4
"54857","28-08-2014",1700,28,0.3634,15.18,50.92,0.7137,204.1
"54858","28-08-2014",1800,27,0.5304,13.98,55,0.7521,210.7
"54859","28-08-2014",1900,26,0.7558,12.61,61.92,0.4227,91.4
"54860","28-08-2014",2000,36,1.148,11.73,68.5,0.2128,160.7
"54861","28-08-2014",2100,47,1.365,11.25,72.58,1.528,54.36
"54862","28-08-2014",2200,31,1.09,11.02,72.67,1.145,72.77
"54863","28-08-2014",2300,43,1.173,10.4,75.25,0.8742,55.95
"54864","28-08-2014",0,36,0.8978,10.01,74.42,1.832,55.08
"54865","29-08-2014",100,19,0.5204,9.975,72.58,1.993,55.3
"54866","29-08-2014",200,29,0.7224,9.658,75.17,0.4774,231.7
"54867","29-08-2014",300,31,1.009,8.592,85.5,1.051,70.84
"54868","29-08-2014",400,24,0.6083,8.117,83.83,1.412,70.26
"54869","29-08-2014",500,12,0.4636,7.975,78.5,1.484,78.15
"54870","29-08-2014",600,12,0.522,7.567,80.17,0.5029,54.72
"54871","29-08-2014",700,22,0.8393,7.858,78.75,1.769,72.22
"54872","29-08-2014",800,18,1.115,9.517,68.75,1.641,77.54
"54873","29-08-2014",900,26,1.14,12.51,55.58,0.262,239.5
"54874","29-08-2014",1000,22,0.8226,14.88,44.33,0.2109,33.19
"54875","29-08-2014",1100,9,0.2882,19.21,26.25,0.256,240
"54876","29-08-2014",1200,20,0.5471,20.02,28.83,2,241.1
"54877","29-08-2014",1300,28,0.5304,21.21,24.25,2.153,238.3
"54878","29-08-2014",1400,43,0.9312,20.69,30.67,1.669,255.4
"54879","29-08-2014",1500,64,1.115,20.22,35.17,1.804,245.7
"54880","29-08-2014",1600,33,0.6473,19.47,36.5,1.733,233.3
"54881","29-08-2014",1700,35,0.522,18.35,39.25,0.8292,182.9
"54882","29-08-2014",1800,31,0.7558,16.01,46.5,0.4645,86.18
"54883","29-08-2014",1900,28,1.081,14.48,52.92,0.6614,52.63
"54884","29-08-2014",2000,26,0.7809,12.82,68,1.075,202.2
"54885","29-08-2014",2100,19,0.6974,11.13,78.25,1.028,207.1
"54886","29-08-2014",2200,18,0.5721,9.617,82.17,1.437,220.5
"54887","29-08-2014",2300,11,0.3467,8.092,84.5,1.965,218.3
"54888","29-08-2014",0,18,0.2298,7.467,86.58,1.768,230.5
"54889","30-08-2014",100,16,0.1797,7.475,88.25,0.3733,274.6
"54890","30-08-2014",200,15,0.1714,7.442,90.75,1.833,21.64
"54891","30-08-2014",300,17,0.2075,9.325,80.5,2.608,33.31
"54892","30-08-2014",400,17,0.2298,8.283,82.25,1.718,232.4
"54893","30-08-2014",500,14,0.2799,7.292,88,0.2705,5.069
"54894","30-08-2014",600,20,0.3049,7.592,88.92,1.11,233.6
"54895","30-08-2014",700,17,0.3049,7.633,90,1.462,72.13
"54896","30-08-2014",800,8,0.1714,7.883,85.75,1.74,44.11
"54897","30-08-2014",900,6,0.2047,8.942,79.75,1.917,24.97
"54898","30-08-2014",1000,4,0.1546,11.85,66.92,1.893,17.99
"54899","30-08-2014",1100,3,0.2131,13.57,63.58,1.524,208.8
"54900","30-08-2014",1200,2,0.163,14.62,56.17,1.804,222.6
"54901","30-08-2014",1300,1,0.1379,15.52,50.67,1.454,257.8
"54902","30-08-2014",1400,2,0.1546,15.95,49.08,1.464,246.3
"54903","30-08-2014",1500,5,0.1964,16.22,48.25,1.27,227.2
"54904","30-08-2014",1600,5,0.2131,15.74,49.67,0.7414,193.4
"54905","30-08-2014",1700,8,0.2882,15.03,53.17,0.4046,193
"54906","30-08-2014",1800,12,0.5721,13.82,62.58,0.5191,68.22
"54907","30-08-2014",1900,20,0.7308,13.05,69.25,0.7239,66.92
"54908","30-08-2014",2000,14,0.7976,12.38,73.33,0.4722,44.49
"54909","30-08-2014",2100,20,0.7308,11.87,73.67,0.3705,40.18
"54910","30-08-2014",2200,20,0.7892,11.71,75.67,0.7959,37.12
"54911","30-08-2014",2300,12,0.6055,11.59,75.58,2.32,40.63
"54912","30-08-2014",0,15,0.2715,12.37,66.42,0.4112,218.8
"54913","31-08-2014",100,14,0.4402,11.22,73.33,1.675,37.12
"54914","31-08-2014",200,8,0.3634,10.51,71.42,1.122,43.07
"54915","31-08-2014",300,4,0.3411,9.933,70.42,1.234,66.83
